"Offer No."	"Type"	"No."	"Variant Type"	"Variant Code"	"Exclude"	"Unit of Measure"	"Description"	"No. of Items Needed"	"Line Group"	"Deal Price/Disc. %"	"Disc. Type"	"Standard Price"	"Standard Price Including VAT"	"Discount Amount"	"Discount Amount Including VAT"	"Offer Price"	"Offer Price Including VAT"
"QAT-MM-00007"	"Item"	"5057847688514"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847688521"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847688538"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847688545"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847688552"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847723048"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847723055"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847723062"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847723079"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847723086"	" "	""	"No"	""	"STUDIOS LINEN SHORT"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5057847693648"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693655"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693662"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693679"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693686"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693716"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693723"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693730"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693747"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693754"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693785"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693792"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693808"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693815"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847693822"	" "	""	"No"	""	"VINTAGE PAPER BAG SHORT"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5057847692801"	" "	""	"No"	""	"VINTAGE PAPERBAG PRINTED SHORT"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847692818"	" "	""	"No"	""	"VINTAGE PAPERBAG PRINTED SHORT"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847692825"	" "	""	"No"	""	"VINTAGE PAPERBAG PRINTED SHORT"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847692832"	" "	""	"No"	""	"VINTAGE PAPERBAG PRINTED SHORT"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847692849"	" "	""	"No"	""	"VINTAGE PAPERBAG PRINTED SHORT"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847723185"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847723192"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847723208"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847723215"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847723222"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689351"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689368"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689375"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689382"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689399"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689429"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689436"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689443"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689450"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689467"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689498"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689504"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689511"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689528"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5057847689535"	" "	""	"No"	""	"CODE TECH CYCLING SHORT"	"1"	"A"	"0.00"	"Disc. %"	"169.00"	"169.00"	"0.00"	"0.00"	"169.00"	"169.00"
"QAT-MM-00007"	"Item"	"5059726070977"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726070984"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726070991"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726071004"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726071011"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726071042"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726071059"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726071066"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726071073"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726071080"	" "	""	"No"	""	"CODE SL RIB BODYCON DRESS"	"1"	"A"	"0.00"	"Disc. %"	"279.00"	"279.00"	"0.00"	"0.00"	"279.00"	"279.00"
"QAT-MM-00007"	"Item"	"5059726067403"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067410"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067427"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067434"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067441"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067472"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067489"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067496"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067502"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726067519"	" "	""	"No"	""	"VINTAGE CABLE KNIT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"399.00"	"399.00"	"0.00"	"0.00"	"399.00"	"399.00"
"QAT-MM-00007"	"Item"	"5059726071325"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071332"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071349"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071356"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071363"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071394"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071400"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071417"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071424"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726071431"	" "	""	"No"	""	"VINTAGE COOPER CLASSIC DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5057847842107"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842114"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842121"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842138"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842145"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842169"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842176"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842183"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842190"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842206"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842220"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842237"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842244"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842251"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847842268"	" "	""	"No"	""	"VINTAGE JERSEY MIDI DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702173"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702180"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702197"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702203"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702210"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702241"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702258"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702265"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702272"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702289"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702319"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702326"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702333"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702340"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702357"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702388"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702395"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702401"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702418"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5057847702425"	" "	""	"No"	""	"VINTAGE LACE RACER DRESS"	"1"	"A"	"0.00"	"Disc. %"	"219.00"	"219.00"	"0.00"	"0.00"	"219.00"	"219.00"
"QAT-MM-00007"	"Item"	"5059726226794"	" "	""	"No"	""	"VINTAGE LOGO EMB SWEAT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726226800"	" "	""	"No"	""	"VINTAGE LOGO EMB SWEAT DRESS"	"1"	"A"	"0.00"	"Disc. %"	"339.00"	"339.00"	"0.00"	"0.00"	"339.00"	"339.00"
"QAT-MM-00007"	"Item"	"5059726129446"	" "	""	"No"	""	"VINTAGE MINI STRIPE POLO DRESS"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5059726129453"	" "	""	"No"	""	"VINTAGE MINI STRIPE POLO DRESS"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5059726129460"	" "	""	"No"	""	"VINTAGE MINI STRIPE POLO DRESS"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
"QAT-MM-00007"	"Item"	"5059726129477"	" "	""	"No"	""	"VINTAGE MINI STRIPE POLO DRESS"	"1"	"A"	"0.00"	"Disc. %"	"249.00"	"249.00"	"0.00"	"0.00"	"249.00"	"249.00"
